Seed,Task ID,Visual,Load,Medical,Personnel,t_opt,t_eff,t_ineff
20,21,True,200,2,1,24.0,39.0,58.0
20,22,False,300,1,2,15.0,28.0,58.0
20,23,True,100,3,0,9.0,21.0,36.0
20,24,False,200,0,3,33.0,50.0,64.0
20,25,True,150,1,1,22.0,49.0,62.0
20,26,True,100,3,0,8.0,21.0,117.0
20,27,False,400,0,3,25.0,52.0,85.0
20,28,True,150,1,1,21.0,43.0,106.0
20,29,True,200,2,1,15.0,42.0,67.0
20,30,False,300,1,2,14.0,32.0,57.0
20,31,True,100,3,0,15.0,20.0,45.0
20,32,False,200,0,3,25.0,48.0,74.0
20,33,True,150,1,1,23.0,40.0,67.0
20,34,True,100,3,0,5.0,25.0,114.0
20,35,False,400,0,3,30.0,48.0,97.0
20,36,True,150,1,1,22.0,50.0,92.0
20,37,True,150,1,1,26.0,43.0,54.0
20,38,True,100,3,0,13.0,25.0,112.0
20,39,False,400,0,3,28.0,45.0,89.0
20,40,True,150,1,1,30.0,50.0,105.0
20,41,True,200,2,1,21.0,39.0,55.0
20,42,False,300,1,2,13.0,34.0,47.0
20,43,True,100,3,0,14.0,27.0,37.0
20,44,False,200,0,3,26.0,51.0,74.0
20,45,True,150,1,1,21.0,40.0,61.0
20,46,True,100,3,0,5.0,29.0,120.0
20,47,False,400,0,3,26.0,50.0,82.0
20,48,True,150,1,1,27.0,43.0,107.0
20,49,True,200,2,1,19.0,42.0,60.0
20,50,False,300,1,2,14.0,25.0,49.0
20,51,True,100,3,0,7.0,20.0,35.0
20,52,False,200,0,3,35.0,45.0,63.0
20,53,True,150,1,1,23.0,44.0,56.0
20,54,True,100,3,0,12.0,20.0,128.0
20,55,False,400,0,3,35.0,55.0,82.0
20,56,True,150,1,1,28.0,47.0,100.0
20,57,True,150,1,1,23.0,41.0,54.0
20,58,True,100,3,0,12.0,24.0,116.0
20,59,False,400,0,3,34.0,54.0,97.0
20,60,True,150,1,1,25.0,40.0,99.0
21,1,True,200,2,1,23.0,40.0,62.0
21,2,False,300,1,2,19.0,30.0,57.0
21,3,True,100,3,0,5.0,26.0,41.0
21,4,False,200,0,3,27.0,54.0,75.0
21,5,True,150,1,1,22.0,45.0,55.0
21,6,True,100,3,0,10.0,20.0,123.0
21,7,False,400,0,3,26.0,50.0,91.0
21,8,True,150,1,1,30.0,41.0,105.0
21,9,True,200,2,1,23.0,43.0,61.0
21,10,False,300,1,2,12.0,31.0,58.0
21,11,True,100,3,0,10.0,22.0,47.0
21,12,False,200,0,3,28.0,45.0,70.0
21,13,True,150,1,1,25.0,43.0,58.0
21,14,True,100,3,0,5.0,25.0,127.0
21,15,False,400,0,3,26.0,49.0,94.0
21,16,True,150,1,1,27.0,40.0,96.0
21,17,True,150,1,1,25.0,45.0,55.0
21,18,True,100,3,0,9.0,27.0,120.0
21,19,False,400,0,3,31.0,45.0,87.0
21,20,True,150,1,1,26.0,40.0,105.0
21,21,True,200,2,1,15.0,45.0,66.0
21,22,False,300,1,2,13.0,28.0,43.0
21,23,True,100,3,0,10.0,22.0,44.0
21,24,False,200,0,3,30.0,55.0,77.0
21,25,True,150,1,1,30.0,41.0,52.0
21,26,True,100,3,0,15.0,22.0,113.0
21,27,False,400,0,3,26.0,55.0,85.0
21,28,True,150,1,1,21.0,47.0,100.0
21,29,True,200,2,1,19.0,44.0,58.0
21,30,False,300,1,2,12.0,34.0,53.0
21,31,True,100,3,0,12.0,27.0,45.0
21,32,False,200,0,3,26.0,53.0,78.0
21,33,True,150,1,1,25.0,41.0,65.0
21,34,True,100,3,0,9.0,21.0,120.0
21,35,False,400,0,3,32.0,49.0,90.0
21,36,True,150,1,1,23.0,49.0,99.0
21,37,True,150,1,1,25.0,42.0,68.0
21,38,True,100,3,0,7.0,30.0,117.0
21,39,False,400,0,3,31.0,50.0,95.0
21,40,True,150,1,1,25.0,40.0,101.0
21,41,True,200,2,1,18.0,39.0,60.0
21,42,False,300,1,2,13.0,33.0,53.0
21,43,True,100,3,0,9.0,20.0,48.0
21,44,False,200,0,3,28.0,51.0,75.0
21,45,True,150,1,1,24.0,50.0,60.0
21,46,True,100,3,0,9.0,26.0,112.0
21,47,False,400,0,3,28.0,52.0,88.0
21,48,True,150,1,1,24.0,44.0,107.0
21,49,True,200,2,1,20.0,40.0,64.0
21,50,False,300,1,2,17.0,34.0,55.0
21,51,True,100,3,0,10.0,21.0,33.0
21,52,False,200,0,3,32.0,46.0,73.0
21,53,True,150,1,1,28.0,44.0,54.0
21,54,True,100,3,0,10.0,21.0,124.0
21,55,False,400,0,3,34.0,52.0,87.0
21,56,True,150,1,1,30.0,50.0,103.0
21,57,True,150,1,1,29.0,47.0,62.0
21,58,True,100,3,0,15.0,22.0,120.0
21,59,False,400,0,3,32.0,52.0,86.0
21,60,True,150,1,1,24.0,43.0,101.0
22,1,True,200,2,1,23.0,41.0,53.0
22,2,False,300,1,2,12.0,31.0,42.0
22,3,True,100,3,0,6.0,20.0,32.0
22,4,False,200,0,3,25.0,49.0,71.0
22,5,True,150,1,1,27.0,47.0,68.0
22,6,True,100,3,0,7.0,22.0,115.0
22,7,False,400,0,3,30.0,49.0,83.0
22,8,True,150,1,1,27.0,48.0,98.0
22,9,True,200,2,1,22.0,38.0,67.0
22,10,False,300,1,2,17.0,28.0,56.0
22,11,True,100,3,0,12.0,22.0,39.0
22,12,False,200,0,3,34.0,48.0,62.0
22,13,True,150,1,1,21.0,46.0,58.0
22,14,True,100,3,0,10.0,27.0,127.0
22,15,False,400,0,3,33.0,47.0,82.0
22,16,True,150,1,1,21.0,45.0,95.0
22,17,True,150,1,1,22.0,50.0,60.0
22,18,True,100,3,0,9.0,23.0,118.0
22,19,False,400,0,3,25.0,50.0,98.0
22,20,True,150,1,1,30.0,43.0,92.0
22,21,True,200,2,1,16.0,44.0,54.0
22,22,False,300,1,2,12.0,27.0,54.0
22,23,True,100,3,0,12.0,25.0,48.0
22,24,False,200,0,3,32.0,51.0,65.0
22,25,True,150,1,1,30.0,50.0,60.0
22,26,True,100,3,0,13.0,27.0,113.0
22,27,False,400,0,3,30.0,45.0,87.0
22,28,True,150,1,1,22.0,44.0,99.0
22,29,True,200,2,1,23.0,36.0,56.0
22,30,False,300,1,2,15.0,34.0,47.0
22,31,True,100,3,0,13.0,26.0,36.0
22,32,False,200,0,3,27.0,48.0,72.0
22,33,True,150,1,1,22.0,46.0,59.0
22,34,True,100,3,0,12.0,30.0,117.0
22,35,False,400,0,3,35.0,50.0,95.0
22,36,True,150,1,1,23.0,44.0,106.0
22,37,True,150,1,1,29.0,47.0,65.0
22,38,True,100,3,0,15.0,30.0,118.0
22,39,False,400,0,3,27.0,49.0,85.0
22,40,True,150,1,1,26.0,47.0,94.0
22,41,True,200,2,1,15.0,36.0,61.0
22,42,False,300,1,2,14.0,28.0,46.0
22,43,True,100,3,0,6.0,25.0,44.0
22,44,False,200,0,3,28.0,47.0,67.0
22,45,True,150,1,1,21.0,45.0,55.0
22,46,True,100,3,0,15.0,26.0,125.0
22,47,False,400,0,3,33.0,54.0,84.0
22,48,True,150,1,1,29.0,50.0,97.0
22,49,True,200,2,1,25.0,41.0,59.0
22,50,False,300,1,2,20.0,33.0,45.0
22,51,True,100,3,0,15.0,30.0,42.0
22,52,False,200,0,3,25.0,46.0,73.0
22,53,True,150,1,1,29.0,44.0,56.0
22,54,True,100,3,0,14.0,21.0,114.0
22,55,False,400,0,3,35.0,55.0,98.0
22,56,True,150,1,1,29.0,40.0,95.0
22,57,True,150,1,1,23.0,41.0,66.0
22,58,True,100,3,0,5.0,27.0,122.0
22,59,False,400,0,3,32.0,48.0,90.0
22,60,True,150,1,1,22.0,44.0,100.0
23,1,True,200,2,1,20.0,44.0,54.0
23,2,False,300,1,2,11.0,28.0,47.0
23,3,True,100,3,0,13.0,23.0,34.0
23,4,False,200,0,3,32.0,49.0,63.0
23,5,True,150,1,1,29.0,44.0,58.0
23,6,True,100,3,0,11.0,30.0,120.0
23,7,False,400,0,3,27.0,55.0,92.0
23,8,True,150,1,1,27.0,43.0,94.0
23,9,True,200,2,1,21.0,39.0,64.0
23,10,False,300,1,2,11.0,27.0,58.0
23,11,True,100,3,0,10.0,21.0,47.0
23,12,False,200,0,3,28.0,46.0,73.0
23,13,True,150,1,1,28.0,48.0,58.0
23,14,True,100,3,0,14.0,26.0,125.0
23,15,False,400,0,3,28.0,49.0,85.0
23,16,True,150,1,1,29.0,44.0,105.0
23,17,True,150,1,1,29.0,42.0,61.0
23,18,True,100,3,0,14.0,24.0,123.0
23,19,False,400,0,3,29.0,45.0,83.0
23,20,True,150,1,1,28.0,48.0,96.0
23,21,True,200,2,1,23.0,41.0,58.0
23,22,False,300,1,2,20.0,34.0,56.0
23,23,True,100,3,0,5.0,27.0,42.0
23,24,False,200,0,3,32.0,53.0,73.0
23,25,True,150,1,1,21.0,40.0,64.0
23,26,True,100,3,0,5.0,24.0,127.0
23,27,False,400,0,3,35.0,46.0,85.0
23,28,True,150,1,1,27.0,49.0,105.0
23,29,True,200,2,1,24.0,36.0,58.0
23,30,False,300,1,2,20.0,25.0,50.0
23,31,True,100,3,0,6.0,25.0,35.0
23,32,False,200,0,3,30.0,45.0,73.0
23,33,True,150,1,1,21.0,41.0,59.0
23,34,True,100,3,0,11.0,25.0,125.0
23,35,False,400,0,3,32.0,49.0,86.0
23,36,True,150,1,1,24.0,44.0,100.0
23,37,True,150,1,1,22.0,43.0,53.0
23,38,True,100,3,0,5.0,27.0,112.0
23,39,False,400,0,3,33.0,47.0,91.0
23,40,True,150,1,1,21.0,43.0,93.0
23,41,True,200,2,1,23.0,38.0,58.0
23,42,False,300,1,2,20.0,33.0,43.0
23,43,True,100,3,0,9.0,24.0,39.0
23,44,False,200,0,3,28.0,49.0,71.0
23,45,True,150,1,1,25.0,45.0,59.0
23,46,True,100,3,0,11.0,20.0,127.0
23,47,False,400,0,3,32.0,51.0,93.0
23,48,True,150,1,1,23.0,41.0,100.0
23,49,True,200,2,1,16.0,35.0,64.0
23,50,False,300,1,2,18.0,30.0,52.0
23,51,True,100,3,0,15.0,20.0,47.0
23,52,False,200,0,3,29.0,50.0,74.0
23,53,True,150,1,1,23.0,48.0,65.0
23,54,True,100,3,0,13.0,25.0,125.0
23,55,False,400,0,3,31.0,46.0,85.0
23,56,True,150,1,1,25.0,49.0,106.0
23,57,True,150,1,1,30.0,47.0,57.0
23,58,True,100,3,0,12.0,23.0,124.0
23,59,False,400,0,3,30.0,53.0,88.0
23,60,True,150,1,1,23.0,49.0,94.0
24,1,True,200,2,1,17.0,41.0,55.0
24,2,False,300,1,2,20.0,31.0,53.0
24,3,True,100,3,0,10.0,30.0,40.0
24,4,False,200,0,3,33.0,47.0,71.0
24,5,True,150,1,1,29.0,50.0,66.0
24,6,True,100,3,0,5.0,28.0,120.0
24,7,False,400,0,3,35.0,54.0,95.0
24,8,True,150,1,1,26.0,48.0,100.0
24,9,True,200,2,1,24.0,42.0,65.0
24,10,False,300,1,2,12.0,27.0,53.0
24,11,True,100,3,0,12.0,28.0,39.0
24,12,False,200,0,3,33.0,55.0,65.0
24,13,True,150,1,1,24.0,46.0,61.0
24,14,True,100,3,0,6.0,20.0,122.0
24,15,False,400,0,3,30.0,49.0,98.0
24,16,True,150,1,1,23.0,50.0,97.0
24,17,True,150,1,1,30.0,50.0,60.0
24,18,True,100,3,0,11.0,21.0,127.0
24,19,False,400,0,3,33.0,48.0,90.0
24,20,True,150,1,1,21.0,43.0,108.0
24,21,True,200,2,1,18.0,41.0,63.0
24,22,False,300,1,2,14.0,27.0,42.0
24,23,True,100,3,0,9.0,22.0,35.0
24,24,False,200,0,3,34.0,50.0,72.0
24,25,True,150,1,1,29.0,48.0,58.0
24,26,True,100,3,0,12.0,30.0,116.0
24,27,False,400,0,3,34.0,55.0,98.0
24,28,True,150,1,1,28.0,50.0,102.0
24,29,True,200,2,1,22.0,39.0,57.0
24,30,False,300,1,2,19.0,25.0,53.0
24,31,True,100,3,0,7.0,23.0,37.0
24,32,False,200,0,3,26.0,45.0,75.0
24,33,True,150,1,1,20.0,49.0,68.0
24,34,True,100,3,0,7.0,25.0,128.0
24,35,False,400,0,3,26.0,51.0,98.0
24,36,True,150,1,1,26.0,44.0,107.0
24,37,True,150,1,1,30.0,45.0,56.0
24,38,True,100,3,0,7.0,23.0,125.0
24,39,False,400,0,3,32.0,52.0,95.0
24,40,True,150,1,1,30.0,50.0,97.0
24,41,True,200,2,1,19.0,44.0,65.0
24,42,False,300,1,2,11.0,31.0,45.0
24,43,True,100,3,0,15.0,23.0,37.0
24,44,False,200,0,3,25.0,51.0,77.0
24,45,True,150,1,1,30.0,40.0,66.0
24,46,True,100,3,0,13.0,22.0,123.0
24,47,False,400,0,3,32.0,54.0,93.0
24,48,True,150,1,1,27.0,49.0,105.0
24,49,True,200,2,1,15.0,43.0,61.0
24,50,False,300,1,2,12.0,31.0,43.0
24,51,True,100,3,0,8.0,30.0,40.0
24,52,False,200,0,3,28.0,50.0,72.0
24,53,True,150,1,1,26.0,43.0,55.0
24,54,True,100,3,0,9.0,30.0,115.0
24,55,False,400,0,3,32.0,45.0,91.0
24,56,True,150,1,1,24.0,44.0,98.0
24,57,True,150,1,1,24.0,50.0,60.0
24,58,True,100,3,0,5.0,29.0,116.0
24,59,False,400,0,3,28.0,50.0,94.0
24,60,True,150,1,1,25.0,40.0,98.0
25,1,True,200,2,1,16.0,42.0,65.0
25,2,False,300,1,2,16.0,35.0,45.0
25,3,True,100,3,0,15.0,27.0,37.0
25,4,False,200,0,3,25.0,52.0,76.0
25,5,True,150,1,1,27.0,47.0,66.0
25,6,True,100,3,0,9.0,22.0,115.0
25,7,False,400,0,3,27.0,51.0,86.0
25,8,True,150,1,1,30.0,48.0,105.0
25,9,True,200,2,1,18.0,44.0,64.0
25,10,False,300,1,2,18.0,29.0,58.0
25,11,True,100,3,0,10.0,22.0,40.0
25,12,False,200,0,3,29.0,50.0,78.0
25,13,True,150,1,1,27.0,42.0,52.0
25,14,True,100,3,0,7.0,25.0,120.0
25,15,False,400,0,3,30.0,52.0,97.0
25,16,True,150,1,1,30.0,41.0,105.0
25,17,True,150,1,1,24.0,47.0,59.0
25,18,True,100,3,0,13.0,20.0,113.0
25,19,False,400,0,3,28.0,50.0,92.0
25,20,True,150,1,1,23.0,42.0,101.0
25,21,True,200,2,1,22.0,40.0,57.0
25,22,False,300,1,2,11.0,32.0,57.0
25,23,True,100,3,0,10.0,29.0,43.0
25,24,False,200,0,3,32.0,50.0,70.0
25,25,True,150,1,1,28.0,45.0,55.0
25,26,True,100,3,0,5.0,30.0,121.0
25,27,False,400,0,3,30.0,50.0,97.0
25,28,True,150,1,1,30.0,43.0,94.0
25,29,True,200,2,1,23.0,41.0,65.0
25,30,False,300,1,2,19.0,31.0,52.0
25,31,True,100,3,0,9.0,30.0,40.0
25,32,False,200,0,3,32.0,53.0,63.0
25,33,True,150,1,1,26.0,45.0,67.0
25,34,True,100,3,0,12.0,26.0,117.0
25,35,False,400,0,3,27.0,46.0,88.0
25,36,True,150,1,1,26.0,42.0,108.0
25,37,True,150,1,1,25.0,45.0,59.0
25,38,True,100,3,0,13.0,24.0,121.0
25,39,False,400,0,3,25.0,47.0,86.0
25,40,True,150,1,1,30.0,50.0,98.0
25,41,True,200,2,1,22.0,35.0,58.0
25,42,False,300,1,2,18.0,25.0,53.0
25,43,True,100,3,0,6.0,22.0,33.0
25,44,False,200,0,3,30.0,45.0,67.0
25,45,True,150,1,1,23.0,41.0,58.0
25,46,True,100,3,0,5.0,21.0,125.0
25,47,False,400,0,3,35.0,51.0,89.0
25,48,True,150,1,1,25.0,45.0,101.0
25,49,True,200,2,1,19.0,38.0,62.0
25,50,False,300,1,2,14.0,30.0,56.0
25,51,True,100,3,0,12.0,29.0,39.0
25,52,False,200,0,3,31.0,48.0,68.0
25,53,True,150,1,1,27.0,50.0,60.0
25,54,True,100,3,0,14.0,26.0,112.0
25,55,False,400,0,3,25.0,46.0,92.0
25,56,True,150,1,1,20.0,42.0,96.0
25,57,True,150,1,1,20.0,40.0,53.0
25,58,True,100,3,0,12.0,29.0,117.0
25,59,False,400,0,3,28.0,47.0,94.0
25,60,True,150,1,1,24.0,49.0,107.0
26,1,True,200,2,1,17.0,35.0,61.0
26,2,False,300,1,2,14.0,34.0,50.0
26,3,True,100,3,0,15.0,25.0,43.0
26,4,False,200,0,3,34.0,51.0,75.0
26,5,True,150,1,1,20.0,44.0,59.0
26,6,True,100,3,0,8.0,28.0,127.0
26,7,False,400,0,3,30.0,55.0,89.0
26,8,True,150,1,1,21.0,41.0,103.0
26,9,True,200,2,1,15.0,40.0,57.0
26,10,False,300,1,2,16.0,33.0,46.0
26,11,True,100,3,0,15.0,27.0,45.0
26,12,False,200,0,3,29.0,53.0,64.0
26,13,True,150,1,1,26.0,46.0,58.0
26,14,True,100,3,0,13.0,22.0,114.0
26,15,False,400,0,3,30.0,54.0,97.0
26,16,True,150,1,1,30.0,40.0,97.0
26,17,True,150,1,1,29.0,47.0,63.0
26,18,True,100,3,0,13.0,29.0,120.0
26,19,False,400,0,3,34.0,50.0,86.0
26,20,True,150,1,1,21.0,43.0,100.0
26,21,True,200,2,1,16.0,39.0,68.0
26,22,False,300,1,2,20.0,32.0,57.0
26,23,True,100,3,0,9.0,21.0,36.0
26,24,False,200,0,3,33.0,52.0,76.0
26,25,True,150,1,1,27.0,50.0,63.0
26,26,True,100,3,0,12.0,21.0,127.0
26,27,False,400,0,3,31.0,49.0,91.0
26,28,True,150,1,1,30.0,43.0,95.0
26,29,True,200,2,1,18.0,38.0,63.0
26,30,False,300,1,2,20.0,29.0,55.0
26,31,True,100,3,0,12.0,24.0,37.0
26,32,False,200,0,3,35.0,52.0,65.0
26,33,True,150,1,1,29.0,41.0,64.0
26,34,True,100,3,0,6.0,26.0,128.0
26,35,False,400,0,3,25.0,45.0,93.0
26,36,True,150,1,1,29.0,47.0,95.0
26,37,True,150,1,1,27.0,42.0,53.0
26,38,True,100,3,0,13.0,21.0,128.0
26,39,False,400,0,3,26.0,53.0,95.0
26,40,True,150,1,1,30.0,50.0,94.0
26,41,True,200,2,1,21.0,39.0,57.0
26,42,False,300,1,2,19.0,25.0,49.0
26,43,True,100,3,0,5.0,20.0,46.0
26,44,False,200,0,3,33.0,46.0,67.0
26,45,True,150,1,1,22.0,41.0,55.0
26,46,True,100,3,0,8.0,22.0,125.0
26,47,False,400,0,3,30.0,53.0,87.0
26,48,True,150,1,1,20.0,41.0,92.0
26,49,True,200,2,1,17.0,43.0,53.0
26,50,False,300,1,2,14.0,26.0,58.0
26,51,True,100,3,0,9.0,27.0,37.0
26,52,False,200,0,3,35.0,53.0,64.0
26,53,True,150,1,1,25.0,47.0,64.0
26,54,True,100,3,0,14.0,27.0,119.0
26,55,False,400,0,3,29.0,53.0,88.0
26,56,True,150,1,1,26.0,44.0,96.0
26,57,True,150,1,1,25.0,44.0,63.0
26,58,True,100,3,0,7.0,28.0,113.0
26,59,False,400,0,3,34.0,53.0,90.0
26,60,True,150,1,1,29.0,44.0,101.0
27,1,True,200,2,1,15.0,42.0,62.0
27,2,False,300,1,2,15.0,33.0,51.0
27,3,True,100,3,0,10.0,27.0,46.0
27,4,False,200,0,3,34.0,46.0,78.0
27,5,True,150,1,1,29.0,49.0,60.0
27,6,True,100,3,0,12.0,21.0,118.0
27,7,False,400,0,3,33.0,55.0,95.0
27,8,True,150,1,1,28.0,47.0,104.0
27,9,True,200,2,1,15.0,36.0,55.0
27,10,False,300,1,2,20.0,27.0,43.0
27,11,True,100,3,0,13.0,26.0,48.0
27,12,False,200,0,3,26.0,54.0,64.0
27,13,True,150,1,1,22.0,48.0,64.0
27,14,True,100,3,0,11.0,22.0,117.0
27,15,False,400,0,3,35.0,46.0,83.0
27,16,True,150,1,1,22.0,49.0,102.0
27,17,True,150,1,1,23.0,47.0,61.0
27,18,True,100,3,0,11.0,28.0,113.0
27,19,False,400,0,3,32.0,55.0,87.0
27,20,True,150,1,1,28.0,45.0,108.0
27,21,True,200,2,1,19.0,41.0,57.0
27,22,False,300,1,2,11.0,28.0,43.0
27,23,True,100,3,0,5.0,29.0,39.0
27,24,False,200,0,3,34.0,51.0,65.0
27,25,True,150,1,1,26.0,40.0,64.0
27,26,True,100,3,0,13.0,29.0,119.0
27,27,False,400,0,3,27.0,45.0,98.0
27,28,True,150,1,1,28.0,48.0,103.0
27,29,True,200,2,1,18.0,39.0,64.0
27,30,False,300,1,2,10.0,31.0,58.0
27,31,True,100,3,0,13.0,24.0,44.0
27,32,False,200,0,3,28.0,54.0,70.0
27,33,True,150,1,1,27.0,50.0,66.0
27,34,True,100,3,0,12.0,27.0,127.0
27,35,False,400,0,3,33.0,50.0,98.0
27,36,True,150,1,1,21.0,50.0,108.0
27,37,True,150,1,1,25.0,43.0,59.0
27,38,True,100,3,0,15.0,28.0,119.0
27,39,False,400,0,3,34.0,51.0,87.0
27,40,True,150,1,1,30.0,40.0,101.0
27,41,True,200,2,1,23.0,45.0,55.0
27,42,False,300,1,2,10.0,26.0,51.0
27,43,True,100,3,0,14.0,20.0,42.0
27,44,False,200,0,3,26.0,47.0,65.0
27,45,True,150,1,1,26.0,46.0,63.0
27,46,True,100,3,0,5.0,20.0,124.0
27,47,False,400,0,3,32.0,53.0,89.0
27,48,True,150,1,1,22.0,41.0,101.0
27,49,True,200,2,1,17.0,35.0,55.0
27,50,False,300,1,2,14.0,28.0,43.0
27,51,True,100,3,0,9.0,28.0,38.0
27,52,False,200,0,3,26.0,54.0,72.0
27,53,True,150,1,1,21.0,47.0,58.0
27,54,True,100,3,0,12.0,22.0,115.0
27,55,False,400,0,3,34.0,49.0,87.0
27,56,True,150,1,1,24.0,41.0,97.0
27,57,True,150,1,1,23.0,40.0,67.0
27,58,True,100,3,0,11.0,27.0,120.0
27,59,False,400,0,3,25.0,55.0,90.0
27,60,True,150,1,1,29.0,47.0,95.0
28,1,True,200,2,1,25.0,39.0,53.0
28,2,False,300,1,2,19.0,28.0,43.0
28,3,True,100,3,0,15.0,30.0,40.0
28,4,False,200,0,3,31.0,45.0,65.0
28,5,True,150,1,1,27.0,49.0,66.0
28,6,True,100,3,0,10.0,23.0,115.0
28,7,False,400,0,3,26.0,47.0,91.0
28,8,True,150,1,1,23.0,42.0,101.0
28,9,True,200,2,1,20.0,40.0,66.0
28,10,False,300,1,2,12.0,26.0,50.0
28,11,True,100,3,0,12.0,23.0,35.0
28,12,False,200,0,3,27.0,45.0,66.0
28,13,True,150,1,1,25.0,40.0,61.0
28,14,True,100,3,0,9.0,27.0,119.0
28,15,False,400,0,3,33.0,50.0,96.0
28,16,True,150,1,1,26.0,41.0,98.0
28,17,True,150,1,1,29.0,46.0,67.0
28,18,True,100,3,0,13.0,25.0,118.0
28,19,False,400,0,3,30.0,55.0,83.0
28,20,True,150,1,1,22.0,42.0,99.0
28,21,True,200,2,1,20.0,42.0,61.0
28,22,False,300,1,2,18.0,25.0,52.0
28,23,True,100,3,0,7.0,25.0,37.0
28,24,False,200,0,3,32.0,48.0,70.0
28,25,True,150,1,1,22.0,47.0,64.0
28,26,True,100,3,0,11.0,26.0,112.0
28,27,False,400,0,3,25.0,47.0,97.0
28,28,True,150,1,1,25.0,40.0,97.0
28,29,True,200,2,1,18.0,39.0,53.0
28,30,False,300,1,2,10.0,26.0,44.0
28,31,True,100,3,0,9.0,30.0,40.0
28,32,False,200,0,3,28.0,54.0,64.0
28,33,True,150,1,1,24.0,42.0,52.0
28,34,True,100,3,0,13.0,28.0,118.0
28,35,False,400,0,3,31.0,53.0,95.0
28,36,True,150,1,1,28.0,41.0,101.0
28,37,True,150,1,1,20.0,42.0,54.0
28,38,True,100,3,0,9.0,30.0,121.0
28,39,False,400,0,3,27.0,47.0,82.0
28,40,True,150,1,1,22.0,46.0,107.0
28,41,True,200,2,1,24.0,39.0,63.0
28,42,False,300,1,2,10.0,29.0,51.0
28,43,True,100,3,0,12.0,30.0,42.0
28,44,False,200,0,3,35.0,49.0,78.0
28,45,True,150,1,1,28.0,40.0,64.0
28,46,True,100,3,0,13.0,26.0,114.0
28,47,False,400,0,3,25.0,54.0,86.0
28,48,True,150,1,1,30.0,48.0,97.0
28,49,True,200,2,1,16.0,45.0,65.0
28,50,False,300,1,2,17.0,29.0,46.0
28,51,True,100,3,0,15.0,25.0,37.0
28,52,False,200,0,3,25.0,47.0,70.0
28,53,True,150,1,1,29.0,41.0,61.0
28,54,True,100,3,0,5.0,20.0,125.0
28,55,False,400,0,3,28.0,48.0,92.0
28,56,True,150,1,1,21.0,42.0,99.0
28,57,True,150,1,1,21.0,41.0,67.0
28,58,True,100,3,0,14.0,23.0,116.0
28,59,False,400,0,3,30.0,53.0,85.0
28,60,True,150,1,1,26.0,45.0,108.0
29,1,True,200,2,1,21.0,45.0,60.0
29,2,False,300,1,2,17.0,26.0,44.0
29,3,True,100,3,0,6.0,27.0,37.0
29,4,False,200,0,3,34.0,46.0,75.0
29,5,True,150,1,1,22.0,50.0,60.0
29,6,True,100,3,0,7.0,22.0,124.0
29,7,False,400,0,3,31.0,49.0,88.0
29,8,True,150,1,1,21.0,50.0,93.0
29,9,True,200,2,1,25.0,37.0,59.0
29,10,False,300,1,2,14.0,29.0,51.0
29,11,True,100,3,0,13.0,24.0,37.0
29,12,False,200,0,3,28.0,49.0,71.0
29,13,True,150,1,1,20.0,42.0,57.0
29,14,True,100,3,0,7.0,26.0,127.0
29,15,False,400,0,3,29.0,51.0,90.0
29,16,True,150,1,1,25.0,41.0,96.0
29,17,True,150,1,1,24.0,43.0,67.0
29,18,True,100,3,0,13.0,22.0,121.0
29,19,False,400,0,3,31.0,47.0,84.0
29,20,True,150,1,1,23.0,49.0,104.0
29,21,True,200,2,1,19.0,43.0,55.0
29,22,False,300,1,2,12.0,33.0,55.0
29,23,True,100,3,0,12.0,27.0,47.0
29,24,False,200,0,3,31.0,54.0,77.0
29,25,True,150,1,1,30.0,45.0,64.0
29,26,True,100,3,0,15.0,23.0,122.0
29,27,False,400,0,3,26.0,52.0,87.0
29,28,True,150,1,1,28.0,43.0,100.0
29,29,True,200,2,1,24.0,42.0,55.0
29,30,False,300,1,2,19.0,33.0,53.0
29,31,True,100,3,0,14.0,26.0,48.0
29,32,False,200,0,3,31.0,50.0,76.0
29,33,True,150,1,1,30.0,44.0,60.0
29,34,True,100,3,0,15.0,30.0,123.0
29,35,False,400,0,3,32.0,45.0,86.0
29,36,True,150,1,1,20.0,46.0,100.0
29,37,True,150,1,1,29.0,46.0,62.0
29,38,True,100,3,0,14.0,24.0,127.0
29,39,False,400,0,3,28.0,54.0,92.0
29,40,True,150,1,1,24.0,42.0,96.0
29,41,True,200,2,1,18.0,36.0,58.0
29,42,False,300,1,2,12.0,30.0,53.0
29,43,True,100,3,0,10.0,27.0,44.0
29,44,False,200,0,3,30.0,45.0,62.0
29,45,True,150,1,1,24.0,43.0,55.0
29,46,True,100,3,0,5.0,23.0,116.0
29,47,False,400,0,3,33.0,50.0,85.0
29,48,True,150,1,1,20.0,43.0,92.0
29,49,True,200,2,1,15.0,37.0,62.0
29,50,False,300,1,2,14.0,35.0,45.0
29,51,True,100,3,0,7.0,23.0,42.0
29,52,False,200,0,3,27.0,46.0,62.0
29,53,True,150,1,1,29.0,44.0,56.0
29,54,True,100,3,0,5.0,23.0,128.0
29,55,False,400,0,3,33.0,55.0,84.0
29,56,True,150,1,1,23.0,44.0,95.0
29,57,True,150,1,1,26.0,49.0,61.0
29,58,True,100,3,0,12.0,29.0,121.0
29,59,False,400,0,3,30.0,47.0,82.0
29,60,True,150,1,1,25.0,49.0,92.0
30,1,True,200,2,1,23.0,41.0,68.0
